YEAR,MAKE,MODEL,TRIM,BODY,TRANSMISSION,VIN,STATE,CONDITION,COLOR,INTERIOR,SELLER,MMR,SELLINGPRICE,SALEDATE,SALE_DATE,PROFIT,ODOMETER
2007,Audi,A4,2.0T quattro,sedan,automatic,waudf78e27a023063,tx,43,gray,gray,pro financial inc,9825,11100,2015-06-03T03:20:00-07:00,20:00.0,1275,58179
2007,BMW,X3,3.0si,suv,automatic,wbxpc93427wf22716,il,23,black,tan,bank of america,9825,9900,2015-06-11T03:00:00-07:00,00:00.0,75,84790
2007,Acura,TL,Base,sedan,automatic,19uua66287a009495,tx,35,silver,black,texas direct auto,9850,10600,2015-06-03T03:20:00-07:00,20:00.0,750,96793
2007,Audi,A3,2.0T,wagon,automatic,waunf78p67a015912,ca,39,black,black,high bid trading co inc,9225,9800,2015-06-24T05:15:00-07:00,15:00.0,575,58999
2007,Audi,A4,2.0T quattro,sedan,manual,waudf78e97a208520,pa,3,black,beige,imports by day inc,9950,10700,2015-06-05T02:15:00-07:00,15:00.0,750,57413
2007,Audi,A4,2.0T,sedan,automatic,wauaf78e87a238207,ca,5,white,beige,california auto wholesale,7550,9300,2015-06-03T05:30:00-07:00,30:00.0,1750,71739
2007,Cadillac,SRX,V6,suv,automatic,1gyee637270173042,nj,39,silver,tan,kerbeck cadillac pontiac inc,10050,10600,2015-06-03T02:30:00-07:00,30:00.0,550,59634
2007,Chevrolet,Suburban,1500 LS,suv,automatic,3gnfc16j37g108553,ca,28,off-white,black,simon funding inc,9550,11200,2015-06-03T05:30:00-07:00,30:00.0,1650,148850
2007,Chevrolet,Silverado 1500,LS,crew cab,,2gcec13c571543612,tx,26,gray,gray,westlake financial services,9375,12900,2015-06-09T03:30:00-07:00,30:00.0,3525,117279
2007,Chevrolet,TrailBlazer,LS,suv,automatic,1gndt13s172188609,tx,25,blue,gray,westlake financial services,5625,6200,2015-06-09T03:30:00-07:00,30:00.0,575,108214
2007,Chevrolet,Tahoe,LT,suv,automatic,1gnfk13067j390720,wa,28,beige,tan,robert larson's hyundai,17450,18000,2015-06-03T07:10:00-07:00,10:00.0,550,99143
2007,Chevrolet,Impala,LS,sedan,automatic,2g1wb58k679376959,tx,3,white,tan,tdaf remarketing,5025,6500,2015-06-03T03:00:00-07:00,00:00.0,1475,74155
2007,Dodge,Ram Pickup 2500,SLT,quad cab,automatic,3d7ks28a47g840113,tx,35,black,gray,tdaf remarketing,13750,14750,2015-06-03T03:15:00-07:00,15:00.0,1000,189354
2007,Ford,F-150,Lariat,supercrew,automatic,1ftpw14v97fb26728,tx,28,white,black,westlake financial services,6175,6900,2015-06-09T03:30:00-07:00,30:00.0,725,214909
2007,Ford,F-150,XLT,supercrew,automatic,1ftpw14587kb48033,nv,35,silver,gray,unique autos,13650,16600,2015-06-05T04:55:00-07:00,55:00.0,2950,80745
2007,Ford,Expedition,Eddie Bauer,suv,automatic,1fmfu17557la86125,tx,35,black,tan,ken camp's auto world inc,9650,10800,2015-06-03T03:00:00-07:00,00:00.0,1150,107115
2007,Ford,Edge,SEL Plus,suv,automatic,2fmdk39c37bb33138,pa,36,white,black,auto select inc,9700,11200,2015-06-05T02:15:00-07:00,15:00.0,1500,69593
2015,Chevrolet,Silverado 2500HD,LTZ,crew cab,automatic,1gc1kweg4ff175378,tn,5,white,gray,t & s motors,40500,41750,2015-06-03T03:30:00-07:00,30:00.0,1250,4668
2014,Chevrolet,Cruze,LS,sedan,automatic,1g1pa5sh8e7443676,va,49,black,gray,gm financial,11700,12400,2015-06-10T02:30:00-07:00,30:00.0,700,8885
2014,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb0e7158086,tx,36,white,black,the hertz corporation,10650,10900,2015-06-04T03:30:00-07:00,30:00.0,250,48883
2014,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb0e7155480,tx,37,white,black,the hertz corporation,10850,11000,2015-06-04T03:30:00-07:00,30:00.0,150,45507
2007,GMC,Sierra 2500HD Classic,SLE1,crew cab,,1gthk23d97f103397,tn,43,gray,gray,wholesale inc # 2,21700,24100,2015-06-03T03:30:00-07:00,30:00.0,2400,123096
2007,Honda,Element,EX,suv,automatic,5j6yh18747l006292,fl,37,red,gray,lenders option corporation,6875,8000,2015-06-04T02:35:00-07:00,35:00.0,1125,109048
2007,Honda,Civic,EX,sedan,automatic,2hgfa16837h507766,ca,37,blue,gray,bob baker volkswagen subaru,6600,7000,2015-06-03T05:15:00-07:00,15:00.0,400,97953
2007,Honda,Fit,Sport,hatchback,automatic,jhmgd38677s801454,wa,37,black,black,sunset auto wholesale,6050,7300,2015-06-03T06:00:00-07:00,00:00.0,1250,73068
2007,GMC,Sierra 2500HD,SLE1,crew cab,automatic,1gthk23667f504388,tx,19,beige,black,texas direct auto,20700,21900,2015-06-03T03:20:00-07:00,20:00.0,1200,133591
2007,Hyundai,Tucson,GLS,suv,manual,km8jm12b87u574535,wa,28,gray,gray,toyota of renton,4225,4600,2015-06-03T06:20:00-07:00,20:00.0,375,117139
2007,Infiniti,QX56,Base,suv,automatic,5n3aa08c07n805836,ca,35,black,black,newport lexus,15000,17000,2015-06-03T05:15:00-07:00,15:00.0,2000,85011
2007,Kia,Spectra,EX,sedan,automatic,knafe121575443682,tx,35,white,gray,westlake financial services,4075,6900,2015-06-09T03:30:00-07:00,30:00.0,2825,60544
2007,Lexus,ES 350,Base,sedan,automatic,jthbj46g772080623,ca,35,silver,gray,mercedes benz of laguna niguel,9725,10500,2015-06-03T05:30:00-07:00,30:00.0,775,112382
2007,Lexus,ES 350,Base,sedan,automatic,jthbj46g872031320,ga,38,black,beige,mercedes benz of buckhead,11200,13400,2015-06-04T03:00:00-07:00,00:00.0,2200,79961
2007,Jaguar,XJ-Series,XJ8 L,sedan,automatic,sajwa79b37sh17225,fl,33,black,black,the collection,10700,10800,2015-06-04T02:15:00-07:00,15:00.0,100,79045
2007,Hyundai,Santa Fe,Limited,suv,automatic,5nmsh73e47h120525,az,28,silver,gray,az luxury auto llc,6425,7000,2015-06-18T05:00:00-07:00,00:00.0,575,123541
2007,Jeep,Commander,Sport,suv,automatic,1j8hh48k67c518687,ca,3,white,gray,guard auto sales,6650,6800,2015-06-03T05:30:00-07:00,30:00.0,150,124037
2007,Jeep,Wrangler,X,suv,automatic,1j4fa24197l203381,nv,4,white,black,unique autos,14750,16250,2015-06-12T04:55:00-07:00,55:00.0,1500,57430
2007,HUMMER,H3,Base,suv,automatic,5gtdn13e778241106,tx,19,black,black,d&m leasing,9750,11000,2015-06-03T03:15:00-07:00,15:00.0,1250,124610
2007,Mercedes-Benz,S-Class,S550,sedan,automatic,wddng71x17a107705,ca,26,black,black,high bid trading co inc,15100,15500,2015-06-03T05:15:00-07:00,15:00.0,400,123379
2007,Lexus,RX 350,Base,suv,automatic,2t2hk31ux7c021515,ca,38,gold,gray,stg auto group,11650,11800,2015-06-03T05:00:00-07:00,00:00.0,150,102953
2007,Mercedes-Benz,GL-Class,GL450,suv,automatic,4jgbf71e57a137011,fl,2,white,â€”,remarketing by ge/fort lauderdale classic collec,14400,15400,2015-06-05T02:15:00-07:00,15:00.0,1000,94427
2007,MINI,Cooper,Base,hatchback,automatic,wmwmf33567tt53289,tx,29,silver,red,texas direct auto,5625,6400,2015-06-03T03:20:00-07:00,20:00.0,775,85119
2007,Lexus,RX 400h,Base,suv,automatic,jtjhw31u272032559,ca,37,black,beige,lexus of chandler,14300,17250,2015-06-04T05:30:00-07:00,30:00.0,2950,56074
2007,Nissan,Versa,1.8 S,hatchback,,3n1bc13ex7l384902,az,19,black,black,moore automotive group,2275,2400,2015-06-04T05:00:00-07:00,00:00.0,125,146092
2007,Pontiac,G6,GT,convertible,automatic,1g2zh351074140690,tx,26,black,gray,westlake financial services,5800,5900,2015-06-09T03:30:00-07:00,30:00.0,100,95224
2007,Saturn,Aura,XE,sedan,automatic,1g8zs57n97f128819,wa,35,gold,beige,quality auto center,6400,7500,2015-06-03T06:20:00-07:00,20:00.0,1100,11883
2007,Nissan,Altima,2.5 S,sedan,automatic,1n4al21e67n464091,ca,3,green,beige,capistrano volkswagen,5525,7250,2015-06-03T05:15:00-07:00,15:00.0,1725,88410
2007,Nissan,Murano,S,suv,automatic,jn8az08wx7w633362,az,38,white,tan,moore automotive group,5725,6300,2015-06-04T05:00:00-07:00,00:00.0,575,134007
2007,Nissan,Murano,S,suv,automatic,jn8az08w77w646778,az,34,white,beige,moore automotive group,6025,6900,2015-06-04T05:00:00-07:00,00:00.0,875,127889
2007,Nissan,350Z,Enthusiast,convertible,automatic,jn1bz36a97m653125,tn,4,black,black,wholesale inc # 2,13800,16000,2015-06-03T03:30:00-07:00,30:00.0,2200,44180
2007,Toyota,Sienna,XLE 7-Passenger,minivan,automatic,5tdzk22c17s051342,ca,35,gold,gray,aaero sweet corporation,8775,12400,2015-06-03T05:00:00-07:00,00:00.0,3625,97731
2007,Toyota,4Runner,Limited,suv,automatic,jtebt17r378041935,az,31,gold,brown,moore automotive group,13500,16600,2015-06-04T05:00:00-07:00,00:00.0,3100,109474
2007,Scion,tC,Base,hatchback,automatic,jtkde167270202824,tx,35,blue,blue,westlake financial services,5375,7000,2015-06-09T03:30:00-07:00,30:00.0,1625,80734
2006,Audi,A3,2.0T,wagon,automatic,waumf78p06a005970,ca,44,gray,gray,california auto wholesale,7975,9500,2015-06-03T05:30:00-07:00,30:00.0,1525,76663
2006,Audi,A6,3.2 quattro,sedan,automatic,waudh74f86n145796,wa,29,silver,black,robert larson's hyundai,4950,5900,2015-06-03T07:10:00-07:00,10:00.0,950,162082
2006,Audi,A4,1.8T,convertible,automatic,waubc48hx6k006660,ca,28,red,black,smith volvo inc,7400,7700,2015-06-03T05:15:00-07:00,15:00.0,300,74123
2006,,,,,automatic,jh4kb16516c011686,wa,34,black,black,bellevue nissan,10500,11600,2015-06-03T05:30:00-07:00,30:00.0,1100,93930
2007,Volkswagen,Passat,2.0T,wagon,automatic,wvwlk93c17e004590,wa,27,gray,black,robert larson's hyundai,4700,6400,2015-06-03T07:10:00-07:00,10:00.0,1700,78812
2006,Acura,TL,Base,sedan,automatic,19uua662x6a038575,ca,27,blue,gray,acura of pleasanton,6525,8300,2015-06-03T05:30:00-07:00,30:00.0,1775,128906
2006,Acura,TL,Base,sedan,automatic,19uua66236a034755,ca,42,gray,black,desert european motorcars,9475,12250,2015-06-03T05:15:00-07:00,15:00.0,2775,61659
2006,Acura,TL,Base,sedan,automatic,19uua66206a074520,nc,28,red,tan,santander consumer,6900,8000,2015-06-08T02:30:00-07:00,30:00.0,1100,122867
2006,BMW,3 Series,325i,sedan,manual,wbavb17596nh93527,ca,34,black,black,b & j car company,7625,8000,2015-06-03T05:30:00-07:00,30:00.0,375,86547
2006,Chevrolet,Silverado 1500,Work Truck,regular cab,automatic,1gcec14v46z112409,tn,22,white,gray,t & s motors,5475,9500,2015-06-09T03:30:00-07:00,30:00.0,4025,36629
2006,Chevrolet,Silverado 2500HD,LT3,crew cab,automatic,1gchk23d56f237516,nv,39,gray,gray,mark down motors  inc.,22200,23750,2015-06-05T05:00:00-07:00,00:00.0,1550,125716
2006,Chevrolet,Tahoe,LS,suv,automatic,1gnec13zx6r132093,tx,28,gray,gray,ken camp's auto world inc,9975,11300,2015-06-03T03:00:00-07:00,00:00.0,1325,94800
2006,Chrysler,PT Cruiser,Touring,wagon,automatic,3a4fy58b36t375196,nv,19,blue,gray,honda west,2400,3200,2015-06-05T04:45:00-07:00,45:00.0,800,80076
2006,,,,,automatic,3gnda23d66s595275,tx,21,gold,beige,westlake financial services,3000,3500,2015-06-09T03:30:00-07:00,30:00.0,500,120331
2006,Ford,F-350 Super Duty,XLT,crew cab,automatic,1ftww33p26ed30303,tx,37,white,gray,pro financial inc,13900,15400,2015-06-10T03:20:00-07:00,20:00.0,1500,131429
2006,Ford,F-350 Super Duty,XLT,crew cab,automatic,1ftww31p16eb03199,fl,25,blue,tan,road america auto finance llc,10350,11100,2015-06-05T02:15:00-07:00,15:00.0,750,227512
2006,Ford,F-350 Super Duty,Lariat,crew cab,automatic,1ftww33p86ec39407,tx,21,brown,brown,fairway ford henderson,14200,14500,2015-06-03T03:00:00-07:00,00:00.0,300,157056
2006,Hyundai,Sonata,LX,sedan,,5npeu46f46h073896,pa,29,blue,gray,pohanka lexus,3075,3200,2015-06-05T02:00:00-07:00,00:00.0,125,127441
2006,Jeep,Commander,Base,suv,,1j8hg48n96c189009,pa,36,beige,gray,congers auto sales inc,6550,7000,2015-06-05T02:15:00-07:00,15:00.0,450,112961
2006,Jeep,Commander,Base,suv,automatic,1j8hg48n76c357455,az,19,green,gray,tate's auto center of winslow,6500,7000,2015-06-04T05:00:00-07:00,00:00.0,500,113493
2006,Jeep,Commander,Base,suv,automatic,1j8hh48k46c323332,ca,28,red,black,kearny pearson kia,5925,6900,2015-06-03T05:30:00-07:00,30:00.0,975,95648
2006,Kia,Spectra,EX,sedan,automatic,knafe121665243778,fl,19,gold,beige,courtesy kia of brandon,2600,2600,2015-06-04T09:20:00-07:00,20:00.0,0,80374
2006,,,,,manual,1j4fa44s76p777392,tx,4,yellow,gray,pro financial inc,15150,18700,2015-06-03T03:20:00-07:00,20:00.0,3550,69216
2006,,,,,automatic,salsf25436a915855,ca,31,green,gray,high bid trading co inc,14250,15500,2015-06-03T05:15:00-07:00,15:00.0,1250,72481
2006,Lexus,ES 330,Base,sedan,automatic,jthba30g065157705,nc,28,white,tan,santander consumer,8525,10000,2015-06-08T02:30:00-07:00,30:00.0,1475,101647
2006,MINI,Cooper,S,hatchback,automatic,wmwre33526tj48639,tx,28,black,gray,tdaf remarketing,5350,5700,2015-06-03T03:00:00-07:00,00:00.0,350,91304
2006,Mercedes-Benz,E-Class,E350,sedan,automatic,wdbuf56j36a875944,mo,41,blue,black,van chevrolet cadillac inc,8175,9000,2015-06-03T03:30:00-07:00,30:00.0,825,82113
2006,Mercedes-Benz,CLS-Class,CLS500,sedan,automatic,wdddj75x76a051615,ca,27,red,beige,allen cadillac gmc,11650,12250,2015-06-03T05:15:00-07:00,15:00.0,600,109567
2006,Nissan,Pathfinder,SE,suv,automatic,5n1ar18w56c632763,wa,19,gray,black,robert larson's hyundai,6725,8700,2015-06-03T07:10:00-07:00,10:00.0,1975,97200
2006,Nissan,Murano,SE,suv,automatic,jn8az08w26w520391,ca,28,gray,black,simon funding inc,6600,8400,2015-06-03T05:30:00-07:00,30:00.0,1800,107851
2006,Nissan,Titan,LE,crew cab,automatic,1n6aa07b76n576296,ca,25,gray,black,apexcars net,8825,11400,2015-06-03T05:30:00-07:00,30:00.0,2575,142133
2006,Suzuki,Grand Vitara,Premium,suv,automatic,js3te943164101266,ga,19,red,black,santander consumer,250,700,2015-06-09T02:30:00-07:00,30:00.0,450,337455
2006,Toyota,RAV4,Base,suv,automatic,jtmzd33v165008186,ca,27,red,gray,b & j car company,7325,8700,2015-06-03T05:30:00-07:00,30:00.0,1375,89945
2005,BMW,M3,Base,convertible,manual,wbsbr93405pk08291,ca,32,blue,gray,vista ford lincoln mercury of oxnard,8750,16000,2015-06-04T05:30:00-07:00,30:00.0,7250,96200
2005,Chevrolet,TrailBlazer,LS,suv,automatic,1gnds13s452278532,nc,27,blue,gray,santander consumer,2575,2900,2015-06-08T02:30:00-07:00,30:00.0,325,138617
2005,Chevrolet,Tahoe,LS,suv,automatic,1gnec13t45r237660,tx,37,beige,gray,ken camp's auto world inc,7575,8000,2015-06-03T03:00:00-07:00,00:00.0,425,122934
2005,,,,,automatic,1c3an79n15x050759,ca,37,blue,black,capistrano volkswagen,6850,7800,2015-06-03T05:15:00-07:00,15:00.0,950,86532
2005,Dodge,Dakota,SLT,quad cab,automatic,1d7he48k05s136132,ca,26,gray,gray,fremont chevrolet,5725,6200,2015-06-03T05:30:00-07:00,30:00.0,475,113401
2005,Honda,Odyssey,EX-L,minivan,automatic,5fnrl38725b123079,tx,28,black,beige,westlake financial services,5725,6600,2015-06-09T03:30:00-07:00,30:00.0,875,124859
2005,Jeep,Grand Cherokee,Laredo,suv,automatic,1j4gs48kx5c717298,ca,29,black,gray,kearny pearson kia,5275,7000,2015-06-03T05:30:00-07:00,30:00.0,1725,100422
2005,Infiniti,G35,Base,sedan,automatic,jnkcv51e85m211984,az,25,blue,tan,moore automotive group,3150,3600,2015-06-04T05:00:00-07:00,00:00.0,450,173187
2005,Infiniti,G35,Base,coupe,manual,jnkcv54e75m423657,wa,32,blue,black,cameron motors,5800,8800,2015-06-03T05:30:00-07:00,30:00.0,3000,152472
2005,Lexus,ES 330,Base,sedan,automatic,jthba30g055118529,ca,43,gold,beige,california auto wholesale,8450,10400,2015-06-03T05:30:00-07:00,30:00.0,1950,80716
2005,Lincoln,Navigator,Luxury,suv,automatic,5lmfu27575lj00526,fl,36,green,gray,courtesy kia of brandon,3400,5000,2015-06-04T09:20:00-07:00,20:00.0,1600,176984
2005,Nissan,Altima,2.5,sedan,automatic,1n4al11d35c165636,tx,25,red,beige,westlake financial services,700,1600,2015-06-09T03:30:00-07:00,30:00.0,900,213537
2005,Mercedes-Benz,C-Class,C240 Luxury,sedan,automatic,wdbrf61j45a803300,ca,32,gray,beige,newport lexus,3975,4900,2015-06-03T05:15:00-07:00,15:00.0,925,107834
2005,MINI,Cooper,Base,hatchback,automatic,wmwrc33475tj63701,fl,28,off-white,black,zimmerman auto brokers inc,4175,5200,2015-06-05T02:30:00-07:00,30:00.0,1025,75088
2005,Mercedes-Benz,SLK-Class,SLK350,convertible,manual,wdbwk56f65f044701,ca,49,silver,black,mercedes benz of ontario,14650,15250,2015-06-03T05:15:00-07:00,15:00.0,600,48520
2005,Mercedes-Benz,C-Class,C230 Kompressor,sedan,automatic,wdbrf40j35f643144,mo,37,gray,black,mercedes benz of kansas city,5350,7600,2015-06-03T03:30:00-07:00,30:00.0,2250,105640
2014,Chevrolet,Tahoe,LTZ,suv,,1gnskce07er160187,pa,42,red,black,wantz chevrolet inc,39500,39600,2015-06-05T02:30:00-07:00,30:00.0,100,43476
2005,Nissan,Titan,SE,crew cab,automatic,1n6aa07b05n538973,wa,31,gray,gray,toyota of renton,9550,13200,2015-06-03T06:20:00-07:00,20:00.0,3650,105933
2005,Nissan,Xterra,S,suv,automatic,5n1an08u55c645144,ga,35,silver,gray,innovative auto llc,5925,6700,2015-06-04T03:00:00-07:00,00:00.0,775,81317
2004,Acura,TSX,Base,sedan,automatic,jh4cl96804c031533,wa,23,blue,gray,enumclaw chrysler jeep dodge,3375,4400,2015-06-03T05:30:00-07:00,30:00.0,1025,211824
2004,BMW,5 Series,545i,sedan,manual,wbanb33564b087287,az,38,black,black,chapman corporate wholesale,6400,7200,2015-06-04T05:00:00-07:00,00:00.0,800,116057
2004,Audi,A4,1.8T quattro,sedan,manual,waulc68e94a176937,fl,34,red,black,the collection,4050,5700,2015-06-04T02:15:00-07:00,15:00.0,1650,107219
2004,Chevrolet,Cavalier,LS,coupe,automatic,1g1jh12f847241430,ca,38,blue,gray,trade in solutions,1025,1100,2015-06-03T05:30:00-07:00,30:00.0,75,157785
2004,,,,,automatic,2c8gm68424r367778,wa,31,blue,black,tacoma dodge chrysler jeep,2525,2800,2015-06-03T05:30:00-07:00,30:00.0,275,112085
2004,Ford,Expedition,Eddie Bauer,suv,,1fmeu17w44lb84904,ga,32,red,gray,davis automotive,3100,3900,2015-06-04T03:00:00-07:00,00:00.0,800,184796
2004,Ford,F-150,XL,supercab,,1ftrx14wx4na19381,nc,25,blue,gray,santander consumer,4475,8700,2015-06-15T02:30:00-07:00,30:00.0,4225,112998
2004,Ford,Explorer,XLS Sport,suv,automatic,1fmzu72k44ub57978,pa,2,black,gray,1 cochran of monroeville,1700,1750,2015-06-03T05:00:00-07:00,00:00.0,50,121947
2004,Honda,Odyssey,EX-L,minivan,automatic,5fnrl18724b073271,nj,43,gray,gray,dream cars by bussinger ltd,2250,3400,2015-06-03T02:30:00-07:00,30:00.0,1150,186625
2004,Infiniti,G35,Base,coupe,manual,jnkcv54e44m301191,ca,23,gray,black,smith volvo inc,5925,6500,2015-06-03T05:15:00-07:00,15:00.0,575,126293
2004,GMC,Yukon,Denali,suv,automatic,1gkek63u64j267990,wa,28,white,beige,wells fargo dealer services,4950,7500,2015-06-03T05:45:00-07:00,45:00.0,2550,159566
2004,Honda,Accord,EX V-6,sedan,automatic,1hgcm66504a087021,ca,37,gray,gray,bob baker volkswagen subaru,5500,6500,2015-06-03T05:15:00-07:00,15:00.0,1000,82244
2004,Honda,Accord,EX V-6,sedan,automatic,1hgcm66534a033731,wa,29,silver,black,robert larson's hyundai,4125,4400,2015-06-03T07:10:00-07:00,10:00.0,275,145969
2004,Lexus,RX 330,Base,suv,automatic,jtjha31u940058419,tn,28,white,tan,sullivan auto group llc,8525,10100,2015-06-03T03:30:00-07:00,30:00.0,1575,136801
2004,Mercedes-Benz,C-Class,C230,sedan,automatic,wdbrf40jx4a585500,ca,44,white,gray,jaguar land rover carlsbad,4425,6300,2015-06-03T05:30:00-07:00,30:00.0,1875,78341
2004,Lexus,RX 330,Base,suv,automatic,jtjga31u340027081,nv,39,beige,beige,honda west,7950,10600,2015-06-05T04:45:00-07:00,45:00.0,2650,87724
2004,Lexus,LS 430,Base,sedan,automatic,jthbn36f640159343,wa,27,burgundy,beige,toyota of renton,10600,12700,2015-06-03T06:20:00-07:00,20:00.0,2100,78854
2004,Mercedes-Benz,E-Class,E55 AMG,sedan,automatic,wdbuf76j14a444947,ca,28,gray,black,mercedes benz of san francisco,5350,8500,2015-06-03T05:30:00-07:00,30:00.0,3150,159081
2004,Nissan,Murano,SL,suv,automatic,jn8az08t44w223237,ca,38,gold,black,j m auto imports corp,1400,3400,2015-06-03T05:30:00-07:00,30:00.0,2000,275685
2004,Toyota,Sienna,XLE 7-Passenger,minivan,automatic,5tdza22c54s108320,az,32,blue,gray,moore automotive group,5925,6500,2015-06-04T05:00:00-07:00,00:00.0,575,127855
2004,Nissan,Murano,SL,suv,automatic,jn8az08t04w202580,tx,28,silver,black,westlake financial services,3425,3900,2015-06-09T03:30:00-07:00,30:00.0,475,160266
2003,Cadillac,DeVille,Base,sedan,automatic,1g6kd54y83u238608,tx,24,silver,gray,texas direct auto,2600,2700,2015-06-03T03:20:00-07:00,20:00.0,100,70685
2003,Cadillac,DeVille,Base,sedan,automatic,1g6kd54y13u106211,tx,27,white,gray,brunson auto sales,850,2000,2015-06-03T03:20:00-07:00,20:00.0,1150,182377
2003,BMW,7 Series,745Li,sedan,automatic,wbagn634x3dr09407,fl,19,gray,â€”,courtesy toyota of brandon,1675,2900,2015-06-04T09:20:00-07:00,20:00.0,1225,184934
2003,BMW,X5,3.0i,suv,automatic,5uxfa53563lw26097,ca,25,black,black,national fleet wholesale inc,3775,4200,2015-06-03T05:30:00-07:00,30:00.0,425,138496
2003,Dodge,Ram Pickup 1500,SLT,quad cab,automatic,1d7ha18d23s376498,ca,32,gray,black,high bid trading co inc,7650,8300,2015-06-03T05:15:00-07:00,15:00.0,650,72424
2003,Dodge,Neon,SXT,sedan,manual,1b3es56c13d154861,ca,29,gray,black,martin chevrolet,925,1100,2015-06-03T05:30:00-07:00,30:00.0,175,151245
2003,Honda,Accord,EX,coupe,automatic,1hgcm72663a034049,ca,36,gray,black,trade in solutions,3800,5500,2015-06-03T05:30:00-07:00,30:00.0,1700,88847
2003,Honda,Pilot,EX,suv,automatic,2hkyf18523h536916,ca,25,black,gray,aaero sweet corporation,3650,5600,2015-06-03T04:30:00-07:00,30:00.0,1950,152708
2014,Chrysler,300,S,sedan,automatic,2c3ccabg3eh119852,tx,46,black,black,fairway ford henderson,23000,23700,2015-06-03T03:00:00-07:00,00:00.0,700,30569
2003,Mercedes-Benz,E-Class,E320,sedan,automatic,wdbuf65jx3a066881,wa,36,gray,tan,robert larson's hyundai,2750,3500,2015-06-03T07:10:00-07:00,10:00.0,750,170738
2003,Kia,Sorento,LX,suv,automatic,kndjc733135164939,tx,26,gray,gray,texas rv outlet superstore,975,2600,2015-06-03T03:20:00-07:00,20:00.0,1625,160972
2003,Mitsubishi,Eclipse,GS,hatchback,automatic,4a3ac44g93e085161,nc,32,blue,black,hendrick honda hickory,950,1500,2015-06-03T07:00:00-07:00,00:00.0,550,180529
2003,Mitsubishi,Galant,ES,sedan,automatic,4a3aa46g23e152573,tx,28,white,gray,westlake financial services,1075,2000,2015-06-09T03:30:00-07:00,30:00.0,925,103347
2003,Mazda,Protege,ES,sedan,automatic,jm1bj226431129859,mo,26,blue,black,mccarthy chevrolet lees summit,1675,3300,2015-06-03T03:30:00-07:00,30:00.0,1625,115731
2003,Mazda,MPV,ES,minivan,,jm3lw28j630346148,fl,24,green,tan,hertz remarketing,350,700,2015-06-04T02:35:00-07:00,35:00.0,350,229419
